@iot.id,@iot.selfLink,FeatureOfInterest@iot.navigationLink,Datastream@iot.navigationLink,phenomenonTime,resultTime,result,resultQuality,validTime,parameters,Commit@iot.navigationLink,ylabel
404303,https://istsos.org/v4/v1.1/Observations(404303),https://istsos.org/v4/v1.1/Observations(404303)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404303)/Datastream,2023-01-16T07:50:00Z,2023-01-16T07:50:00Z,-7.1,100,,,https://istsos.org/v4/v1.1/Observations(404303)/Commit(302),°C
404304,https://istsos.org/v4/v1.1/Observations(404304),https://istsos.org/v4/v1.1/Observations(404304)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404304)/Datastream,2023-01-16T08:00:00Z,2023-01-16T08:00:00Z,-7.22,100,,,https://istsos.org/v4/v1.1/Observations(404304)/Commit(302),°C
404305,https://istsos.org/v4/v1.1/Observations(404305),https://istsos.org/v4/v1.1/Observations(404305)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404305)/Datastream,2023-01-16T08:10:00Z,2023-01-16T08:10:00Z,-7.15,100,,,https://istsos.org/v4/v1.1/Observations(404305)/Commit(302),°C
404306,https://istsos.org/v4/v1.1/Observations(404306),https://istsos.org/v4/v1.1/Observations(404306)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404306)/Datastream,2023-01-16T08:20:00Z,2023-01-16T08:20:00Z,-6.61,100,,,https://istsos.org/v4/v1.1/Observations(404306)/Commit(302),°C
404307,https://istsos.org/v4/v1.1/Observations(404307),https://istsos.org/v4/v1.1/Observations(404307)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404307)/Datastream,2023-01-16T08:30:00Z,2023-01-16T08:30:00Z,-6.32,100,,,https://istsos.org/v4/v1.1/Observations(404307)/Commit(302),°C
404308,https://istsos.org/v4/v1.1/Observations(404308),https://istsos.org/v4/v1.1/Observations(404308)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404308)/Datastream,2023-01-16T08:40:00Z,2023-01-16T08:40:00Z,-6.08,100,,,https://istsos.org/v4/v1.1/Observations(404308)/Commit(302),°C
404309,https://istsos.org/v4/v1.1/Observations(404309),https://istsos.org/v4/v1.1/Observations(404309)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404309)/Datastream,2023-01-16T08:50:00Z,2023-01-16T08:50:00Z,-6.1,100,,,https://istsos.org/v4/v1.1/Observations(404309)/Commit(302),°C
404310,https://istsos.org/v4/v1.1/Observations(404310),https://istsos.org/v4/v1.1/Observations(404310)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404310)/Datastream,2023-01-16T09:00:00Z,2023-01-16T09:00:00Z,-5.71,100,,,https://istsos.org/v4/v1.1/Observations(404310)/Commit(302),°C
404311,https://istsos.org/v4/v1.1/Observations(404311),https://istsos.org/v4/v1.1/Observations(404311)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404311)/Datastream,2023-01-16T09:10:00Z,2023-01-16T09:10:00Z,-5.23,100,,,https://istsos.org/v4/v1.1/Observations(404311)/Commit(302),°C
404312,https://istsos.org/v4/v1.1/Observations(404312),https://istsos.org/v4/v1.1/Observations(404312)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404312)/Datastream,2023-01-16T09:20:00Z,2023-01-16T09:20:00Z,-4.95,100,,,https://istsos.org/v4/v1.1/Observations(404312)/Commit(302),°C
404313,https://istsos.org/v4/v1.1/Observations(404313),https://istsos.org/v4/v1.1/Observations(404313)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404313)/Datastream,2023-01-16T09:30:00Z,2023-01-16T09:30:00Z,-4.31,100,,,https://istsos.org/v4/v1.1/Observations(404313)/Commit(302),°C
404314,https://istsos.org/v4/v1.1/Observations(404314),https://istsos.org/v4/v1.1/Observations(404314)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404314)/Datastream,2023-01-16T09:40:00Z,2023-01-16T09:40:00Z,-3.8,100,,,https://istsos.org/v4/v1.1/Observations(404314)/Commit(302),°C
404315,https://istsos.org/v4/v1.1/Observations(404315),https://istsos.org/v4/v1.1/Observations(404315)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404315)/Datastream,2023-01-16T09:50:00Z,2023-01-16T09:50:00Z,-3.9,100,,,https://istsos.org/v4/v1.1/Observations(404315)/Commit(302),°C
404316,https://istsos.org/v4/v1.1/Observations(404316),https://istsos.org/v4/v1.1/Observations(404316)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404316)/Datastream,2023-01-16T10:00:00Z,2023-01-16T10:00:00Z,-3.53,100,,,https://istsos.org/v4/v1.1/Observations(404316)/Commit(302),°C
404317,https://istsos.org/v4/v1.1/Observations(404317),https://istsos.org/v4/v1.1/Observations(404317)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404317)/Datastream,2023-01-16T10:10:00Z,2023-01-16T10:10:00Z,-3.54,100,,,https://istsos.org/v4/v1.1/Observations(404317)/Commit(302),°C
404318,https://istsos.org/v4/v1.1/Observations(404318),https://istsos.org/v4/v1.1/Observations(404318)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404318)/Datastream,2023-01-16T10:20:00Z,2023-01-16T10:20:00Z,-3.43,100,,,https://istsos.org/v4/v1.1/Observations(404318)/Commit(302),°C
404319,https://istsos.org/v4/v1.1/Observations(404319),https://istsos.org/v4/v1.1/Observations(404319)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404319)/Datastream,2023-01-16T10:30:00Z,2023-01-16T10:30:00Z,-3.14,100,,,https://istsos.org/v4/v1.1/Observations(404319)/Commit(302),°C
404320,https://istsos.org/v4/v1.1/Observations(404320),https://istsos.org/v4/v1.1/Observations(404320)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404320)/Datastream,2023-01-16T10:40:00Z,2023-01-16T10:40:00Z,-2.9,100,,,https://istsos.org/v4/v1.1/Observations(404320)/Commit(302),°C
404321,https://istsos.org/v4/v1.1/Observations(404321),https://istsos.org/v4/v1.1/Observations(404321)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404321)/Datastream,2023-01-16T10:50:00Z,2023-01-16T10:50:00Z,-2.47,100,,,https://istsos.org/v4/v1.1/Observations(404321)/Commit(302),°C
404322,https://istsos.org/v4/v1.1/Observations(404322),https://istsos.org/v4/v1.1/Observations(404322)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404322)/Datastream,2023-01-16T11:00:00Z,2023-01-16T11:00:00Z,-2.24,100,,,https://istsos.org/v4/v1.1/Observations(404322)/Commit(302),°C
404323,https://istsos.org/v4/v1.1/Observations(404323),https://istsos.org/v4/v1.1/Observations(404323)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404323)/Datastream,2023-01-16T11:10:00Z,2023-01-16T11:10:00Z,-2.13,100,,,https://istsos.org/v4/v1.1/Observations(404323)/Commit(302),°C
404324,https://istsos.org/v4/v1.1/Observations(404324),https://istsos.org/v4/v1.1/Observations(404324)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404324)/Datastream,2023-01-16T11:20:00Z,2023-01-16T11:20:00Z,-2.17,100,,,https://istsos.org/v4/v1.1/Observations(404324)/Commit(302),°C
404325,https://istsos.org/v4/v1.1/Observations(404325),https://istsos.org/v4/v1.1/Observations(404325)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404325)/Datastream,2023-01-16T11:30:00Z,2023-01-16T11:30:00Z,-2.61,100,,,https://istsos.org/v4/v1.1/Observations(404325)/Commit(302),°C
404326,https://istsos.org/v4/v1.1/Observations(404326),https://istsos.org/v4/v1.1/Observations(404326)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404326)/Datastream,2023-01-16T11:40:00Z,2023-01-16T11:40:00Z,-2.46,100,,,https://istsos.org/v4/v1.1/Observations(404326)/Commit(302),°C
404327,https://istsos.org/v4/v1.1/Observations(404327),https://istsos.org/v4/v1.1/Observations(404327)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404327)/Datastream,2023-01-16T11:50:00Z,2023-01-16T11:50:00Z,-2.55,100,,,https://istsos.org/v4/v1.1/Observations(404327)/Commit(302),°C
404328,https://istsos.org/v4/v1.1/Observations(404328),https://istsos.org/v4/v1.1/Observations(404328)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404328)/Datastream,2023-01-16T12:00:00Z,2023-01-16T12:00:00Z,-2.3,100,,,https://istsos.org/v4/v1.1/Observations(404328)/Commit(302),°C
404329,https://istsos.org/v4/v1.1/Observations(404329),https://istsos.org/v4/v1.1/Observations(404329)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404329)/Datastream,2023-01-16T12:10:00Z,2023-01-16T12:10:00Z,-2.65,100,,,https://istsos.org/v4/v1.1/Observations(404329)/Commit(302),°C
404330,https://istsos.org/v4/v1.1/Observations(404330),https://istsos.org/v4/v1.1/Observations(404330)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404330)/Datastream,2023-01-16T12:20:00Z,2023-01-16T12:20:00Z,-2.59,100,,,https://istsos.org/v4/v1.1/Observations(404330)/Commit(302),°C
404331,https://istsos.org/v4/v1.1/Observations(404331),https://istsos.org/v4/v1.1/Observations(404331)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404331)/Datastream,2023-01-16T12:30:00Z,2023-01-16T12:30:00Z,-2.83,100,,,https://istsos.org/v4/v1.1/Observations(404331)/Commit(302),°C
404332,https://istsos.org/v4/v1.1/Observations(404332),https://istsos.org/v4/v1.1/Observations(404332)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404332)/Datastream,2023-01-16T12:40:00Z,2023-01-16T12:40:00Z,-2.94,100,,,https://istsos.org/v4/v1.1/Observations(404332)/Commit(302),°C
404333,https://istsos.org/v4/v1.1/Observations(404333),https://istsos.org/v4/v1.1/Observations(404333)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404333)/Datastream,2023-01-16T12:50:00Z,2023-01-16T12:50:00Z,-2.79,100,,,https://istsos.org/v4/v1.1/Observations(404333)/Commit(302),°C
404334,https://istsos.org/v4/v1.1/Observations(404334),https://istsos.org/v4/v1.1/Observations(404334)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404334)/Datastream,2023-01-16T13:00:00Z,2023-01-16T13:00:00Z,-3.35,100,,,https://istsos.org/v4/v1.1/Observations(404334)/Commit(302),°C
404335,https://istsos.org/v4/v1.1/Observations(404335),https://istsos.org/v4/v1.1/Observations(404335)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404335)/Datastream,2023-01-16T13:10:00Z,2023-01-16T13:10:00Z,-3.1,100,,,https://istsos.org/v4/v1.1/Observations(404335)/Commit(302),°C
404336,https://istsos.org/v4/v1.1/Observations(404336),https://istsos.org/v4/v1.1/Observations(404336)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404336)/Datastream,2023-01-16T13:20:00Z,2023-01-16T13:20:00Z,-3.21,100,,,https://istsos.org/v4/v1.1/Observations(404336)/Commit(302),°C
404337,https://istsos.org/v4/v1.1/Observations(404337),https://istsos.org/v4/v1.1/Observations(404337)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404337)/Datastream,2023-01-16T13:30:00Z,2023-01-16T13:30:00Z,-3.22,100,,,https://istsos.org/v4/v1.1/Observations(404337)/Commit(302),°C
404338,https://istsos.org/v4/v1.1/Observations(404338),https://istsos.org/v4/v1.1/Observations(404338)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404338)/Datastream,2023-01-16T13:40:00Z,2023-01-16T13:40:00Z,-2.88,100,,,https://istsos.org/v4/v1.1/Observations(404338)/Commit(302),°C
404339,https://istsos.org/v4/v1.1/Observations(404339),https://istsos.org/v4/v1.1/Observations(404339)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404339)/Datastream,2023-01-16T13:50:00Z,2023-01-16T13:50:00Z,-2.6,100,,,https://istsos.org/v4/v1.1/Observations(404339)/Commit(302),°C
404340,https://istsos.org/v4/v1.1/Observations(404340),https://istsos.org/v4/v1.1/Observations(404340)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404340)/Datastream,2023-01-16T14:00:00Z,2023-01-16T14:00:00Z,-2.64,100,,,https://istsos.org/v4/v1.1/Observations(404340)/Commit(302),°C
404341,https://istsos.org/v4/v1.1/Observations(404341),https://istsos.org/v4/v1.1/Observations(404341)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404341)/Datastream,2023-01-16T14:10:00Z,2023-01-16T14:10:00Z,-2.66,100,,,https://istsos.org/v4/v1.1/Observations(404341)/Commit(302),°C
404342,https://istsos.org/v4/v1.1/Observations(404342),https://istsos.org/v4/v1.1/Observations(404342)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404342)/Datastream,2023-01-16T14:20:00Z,2023-01-16T14:20:00Z,-2.82,100,,,https://istsos.org/v4/v1.1/Observations(404342)/Commit(302),°C
404343,https://istsos.org/v4/v1.1/Observations(404343),https://istsos.org/v4/v1.1/Observations(404343)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404343)/Datastream,2023-01-16T14:30:00Z,2023-01-16T14:30:00Z,-2.91,100,,,https://istsos.org/v4/v1.1/Observations(404343)/Commit(302),°C
404344,https://istsos.org/v4/v1.1/Observations(404344),https://istsos.org/v4/v1.1/Observations(404344)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404344)/Datastream,2023-01-16T14:40:00Z,2023-01-16T14:40:00Z,-3.23,100,,,https://istsos.org/v4/v1.1/Observations(404344)/Commit(302),°C
404345,https://istsos.org/v4/v1.1/Observations(404345),https://istsos.org/v4/v1.1/Observations(404345)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404345)/Datastream,2023-01-16T14:50:00Z,2023-01-16T14:50:00Z,-3.45,100,,,https://istsos.org/v4/v1.1/Observations(404345)/Commit(302),°C
404346,https://istsos.org/v4/v1.1/Observations(404346),https://istsos.org/v4/v1.1/Observations(404346)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404346)/Datastream,2023-01-16T15:00:00Z,2023-01-16T15:00:00Z,-3.64,100,,,https://istsos.org/v4/v1.1/Observations(404346)/Commit(302),°C
404347,https://istsos.org/v4/v1.1/Observations(404347),https://istsos.org/v4/v1.1/Observations(404347)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404347)/Datastream,2023-01-16T15:10:00Z,2023-01-16T15:10:00Z,-3.71,100,,,https://istsos.org/v4/v1.1/Observations(404347)/Commit(302),°C
404348,https://istsos.org/v4/v1.1/Observations(404348),https://istsos.org/v4/v1.1/Observations(404348)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404348)/Datastream,2023-01-16T15:20:00Z,2023-01-16T15:20:00Z,-3.91,100,,,https://istsos.org/v4/v1.1/Observations(404348)/Commit(302),°C
404349,https://istsos.org/v4/v1.1/Observations(404349),https://istsos.org/v4/v1.1/Observations(404349)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404349)/Datastream,2023-01-16T15:30:00Z,2023-01-16T15:30:00Z,-4.09,100,,,https://istsos.org/v4/v1.1/Observations(404349)/Commit(302),°C
404350,https://istsos.org/v4/v1.1/Observations(404350),https://istsos.org/v4/v1.1/Observations(404350)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404350)/Datastream,2023-01-16T15:40:00Z,2023-01-16T15:40:00Z,-4.29,100,,,https://istsos.org/v4/v1.1/Observations(404350)/Commit(302),°C
404351,https://istsos.org/v4/v1.1/Observations(404351),https://istsos.org/v4/v1.1/Observations(404351)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404351)/Datastream,2023-01-16T15:50:00Z,2023-01-16T15:50:00Z,-4.53,100,,,https://istsos.org/v4/v1.1/Observations(404351)/Commit(302),°C
404352,https://istsos.org/v4/v1.1/Observations(404352),https://istsos.org/v4/v1.1/Observations(404352)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404352)/Datastream,2023-01-16T16:00:00Z,2023-01-16T16:00:00Z,-4.64,100,,,https://istsos.org/v4/v1.1/Observations(404352)/Commit(302),°C
404353,https://istsos.org/v4/v1.1/Observations(404353),https://istsos.org/v4/v1.1/Observations(404353)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404353)/Datastream,2023-01-16T16:10:00Z,2023-01-16T16:10:00Z,-4.65,100,,,https://istsos.org/v4/v1.1/Observations(404353)/Commit(302),°C
404354,https://istsos.org/v4/v1.1/Observations(404354),https://istsos.org/v4/v1.1/Observations(404354)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404354)/Datastream,2023-01-16T16:20:00Z,2023-01-16T16:20:00Z,-4.71,100,,,https://istsos.org/v4/v1.1/Observations(404354)/Commit(302),°C
404355,https://istsos.org/v4/v1.1/Observations(404355),https://istsos.org/v4/v1.1/Observations(404355)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404355)/Datastream,2023-01-16T16:30:00Z,2023-01-16T16:30:00Z,-4.8,100,,,https://istsos.org/v4/v1.1/Observations(404355)/Commit(302),°C
404356,https://istsos.org/v4/v1.1/Observations(404356),https://istsos.org/v4/v1.1/Observations(404356)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404356)/Datastream,2023-01-16T16:40:00Z,2023-01-16T16:40:00Z,-4.67,100,,,https://istsos.org/v4/v1.1/Observations(404356)/Commit(302),°C
404357,https://istsos.org/v4/v1.1/Observations(404357),https://istsos.org/v4/v1.1/Observations(404357)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404357)/Datastream,2023-01-16T16:50:00Z,2023-01-16T16:50:00Z,-4.74,100,,,https://istsos.org/v4/v1.1/Observations(404357)/Commit(302),°C
404358,https://istsos.org/v4/v1.1/Observations(404358),https://istsos.org/v4/v1.1/Observations(404358)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404358)/Datastream,2023-01-16T17:00:00Z,2023-01-16T17:00:00Z,-4.76,100,,,https://istsos.org/v4/v1.1/Observations(404358)/Commit(302),°C
404359,https://istsos.org/v4/v1.1/Observations(404359),https://istsos.org/v4/v1.1/Observations(404359)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404359)/Datastream,2023-01-16T17:10:00Z,2023-01-16T17:10:00Z,-4.67,100,,,https://istsos.org/v4/v1.1/Observations(404359)/Commit(302),°C
404360,https://istsos.org/v4/v1.1/Observations(404360),https://istsos.org/v4/v1.1/Observations(404360)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404360)/Datastream,2023-01-16T17:20:00Z,2023-01-16T17:20:00Z,-4.48,100,,,https://istsos.org/v4/v1.1/Observations(404360)/Commit(302),°C
404361,https://istsos.org/v4/v1.1/Observations(404361),https://istsos.org/v4/v1.1/Observations(404361)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404361)/Datastream,2023-01-16T17:30:00Z,2023-01-16T17:30:00Z,-4.38,100,,,https://istsos.org/v4/v1.1/Observations(404361)/Commit(302),°C
404362,https://istsos.org/v4/v1.1/Observations(404362),https://istsos.org/v4/v1.1/Observations(404362)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404362)/Datastream,2023-01-16T17:40:00Z,2023-01-16T17:40:00Z,-4.3,100,,,https://istsos.org/v4/v1.1/Observations(404362)/Commit(302),°C
404363,https://istsos.org/v4/v1.1/Observations(404363),https://istsos.org/v4/v1.1/Observations(404363)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404363)/Datastream,2023-01-16T17:50:00Z,2023-01-16T17:50:00Z,-4.27,100,,,https://istsos.org/v4/v1.1/Observations(404363)/Commit(302),°C
404364,https://istsos.org/v4/v1.1/Observations(404364),https://istsos.org/v4/v1.1/Observations(404364)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404364)/Datastream,2023-01-16T18:00:00Z,2023-01-16T18:00:00Z,-4.55,100,,,https://istsos.org/v4/v1.1/Observations(404364)/Commit(302),°C
404365,https://istsos.org/v4/v1.1/Observations(404365),https://istsos.org/v4/v1.1/Observations(404365)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404365)/Datastream,2023-01-16T18:10:00Z,2023-01-16T18:10:00Z,-4.7,100,,,https://istsos.org/v4/v1.1/Observations(404365)/Commit(302),°C
404366,https://istsos.org/v4/v1.1/Observations(404366),https://istsos.org/v4/v1.1/Observations(404366)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404366)/Datastream,2023-01-16T18:20:00Z,2023-01-16T18:20:00Z,-4.97,100,,,https://istsos.org/v4/v1.1/Observations(404366)/Commit(302),°C
404367,https://istsos.org/v4/v1.1/Observations(404367),https://istsos.org/v4/v1.1/Observations(404367)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404367)/Datastream,2023-01-16T18:30:00Z,2023-01-16T18:30:00Z,-5.13,100,,,https://istsos.org/v4/v1.1/Observations(404367)/Commit(302),°C
404368,https://istsos.org/v4/v1.1/Observations(404368),https://istsos.org/v4/v1.1/Observations(404368)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404368)/Datastream,2023-01-16T18:40:00Z,2023-01-16T18:40:00Z,-5.38,100,,,https://istsos.org/v4/v1.1/Observations(404368)/Commit(302),°C
404369,https://istsos.org/v4/v1.1/Observations(404369),https://istsos.org/v4/v1.1/Observations(404369)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404369)/Datastream,2023-01-16T18:50:00Z,2023-01-16T18:50:00Z,-5.45,100,,,https://istsos.org/v4/v1.1/Observations(404369)/Commit(302),°C
404370,https://istsos.org/v4/v1.1/Observations(404370),https://istsos.org/v4/v1.1/Observations(404370)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404370)/Datastream,2023-01-16T19:00:00Z,2023-01-16T19:00:00Z,-5.35,100,,,https://istsos.org/v4/v1.1/Observations(404370)/Commit(302),°C
404371,https://istsos.org/v4/v1.1/Observations(404371),https://istsos.org/v4/v1.1/Observations(404371)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404371)/Datastream,2023-01-16T19:10:00Z,2023-01-16T19:10:00Z,-5.4,100,,,https://istsos.org/v4/v1.1/Observations(404371)/Commit(302),°C
404372,https://istsos.org/v4/v1.1/Observations(404372),https://istsos.org/v4/v1.1/Observations(404372)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404372)/Datastream,2023-01-16T19:20:00Z,2023-01-16T19:20:00Z,-5.32,100,,,https://istsos.org/v4/v1.1/Observations(404372)/Commit(302),°C
404373,https://istsos.org/v4/v1.1/Observations(404373),https://istsos.org/v4/v1.1/Observations(404373)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404373)/Datastream,2023-01-16T19:30:00Z,2023-01-16T19:30:00Z,-5.18,100,,,https://istsos.org/v4/v1.1/Observations(404373)/Commit(302),°C
404374,https://istsos.org/v4/v1.1/Observations(404374),https://istsos.org/v4/v1.1/Observations(404374)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404374)/Datastream,2023-01-16T19:40:00Z,2023-01-16T19:40:00Z,-5.06,100,,,https://istsos.org/v4/v1.1/Observations(404374)/Commit(302),°C
404375,https://istsos.org/v4/v1.1/Observations(404375),https://istsos.org/v4/v1.1/Observations(404375)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404375)/Datastream,2023-01-16T19:50:00Z,2023-01-16T19:50:00Z,-4.89,100,,,https://istsos.org/v4/v1.1/Observations(404375)/Commit(302),°C
404376,https://istsos.org/v4/v1.1/Observations(404376),https://istsos.org/v4/v1.1/Observations(404376)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404376)/Datastream,2023-01-16T20:00:00Z,2023-01-16T20:00:00Z,-4.61,100,,,https://istsos.org/v4/v1.1/Observations(404376)/Commit(302),°C
404377,https://istsos.org/v4/v1.1/Observations(404377),https://istsos.org/v4/v1.1/Observations(404377)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404377)/Datastream,2023-01-16T20:10:00Z,2023-01-16T20:10:00Z,-4.47,100,,,https://istsos.org/v4/v1.1/Observations(404377)/Commit(302),°C
404378,https://istsos.org/v4/v1.1/Observations(404378),https://istsos.org/v4/v1.1/Observations(404378)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404378)/Datastream,2023-01-16T20:20:00Z,2023-01-16T20:20:00Z,-4.62,100,,,https://istsos.org/v4/v1.1/Observations(404378)/Commit(302),°C
404379,https://istsos.org/v4/v1.1/Observations(404379),https://istsos.org/v4/v1.1/Observations(404379)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404379)/Datastream,2023-01-16T20:30:00Z,2023-01-16T20:30:00Z,-4.94,100,,,https://istsos.org/v4/v1.1/Observations(404379)/Commit(302),°C
404380,https://istsos.org/v4/v1.1/Observations(404380),https://istsos.org/v4/v1.1/Observations(404380)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404380)/Datastream,2023-01-16T20:40:00Z,2023-01-16T20:40:00Z,-5.33,100,,,https://istsos.org/v4/v1.1/Observations(404380)/Commit(302),°C
404381,https://istsos.org/v4/v1.1/Observations(404381),https://istsos.org/v4/v1.1/Observations(404381)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404381)/Datastream,2023-01-16T20:50:00Z,2023-01-16T20:50:00Z,-5.68,100,,,https://istsos.org/v4/v1.1/Observations(404381)/Commit(302),°C
404382,https://istsos.org/v4/v1.1/Observations(404382),https://istsos.org/v4/v1.1/Observations(404382)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404382)/Datastream,2023-01-16T21:00:00Z,2023-01-16T21:00:00Z,-6.17,100,,,https://istsos.org/v4/v1.1/Observations(404382)/Commit(302),°C
404383,https://istsos.org/v4/v1.1/Observations(404383),https://istsos.org/v4/v1.1/Observations(404383)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404383)/Datastream,2023-01-16T21:10:00Z,2023-01-16T21:10:00Z,-5.98,100,,,https://istsos.org/v4/v1.1/Observations(404383)/Commit(302),°C
404384,https://istsos.org/v4/v1.1/Observations(404384),https://istsos.org/v4/v1.1/Observations(404384)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404384)/Datastream,2023-01-16T21:20:00Z,2023-01-16T21:20:00Z,-6.07,100,,,https://istsos.org/v4/v1.1/Observations(404384)/Commit(302),°C
404385,https://istsos.org/v4/v1.1/Observations(404385),https://istsos.org/v4/v1.1/Observations(404385)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404385)/Datastream,2023-01-16T21:30:00Z,2023-01-16T21:30:00Z,-5.91,100,,,https://istsos.org/v4/v1.1/Observations(404385)/Commit(302),°C
404386,https://istsos.org/v4/v1.1/Observations(404386),https://istsos.org/v4/v1.1/Observations(404386)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404386)/Datastream,2023-01-16T21:40:00Z,2023-01-16T21:40:00Z,-5.52,100,,,https://istsos.org/v4/v1.1/Observations(404386)/Commit(302),°C
404387,https://istsos.org/v4/v1.1/Observations(404387),https://istsos.org/v4/v1.1/Observations(404387)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404387)/Datastream,2023-01-16T21:50:00Z,2023-01-16T21:50:00Z,-5.6,100,,,https://istsos.org/v4/v1.1/Observations(404387)/Commit(302),°C
404388,https://istsos.org/v4/v1.1/Observations(404388),https://istsos.org/v4/v1.1/Observations(404388)/FeatureOfInterest,https://istsos.org/v4/v1.1/Observations(404388)/Datastream,2023-01-16T22:00:00Z,2023-01-16T22:00:00Z,-5.39,100,,,https://istsos.org/v4/v1.1/Observations(404388)/Commit(302),°C
